date,station_no,discharge,water_level,year_x,month_x,delta1,delta2,delta3,STATIONS_ID,RS,RSF,SH_TAG,NSH_TAG,year_y,month_y
1977-05-21,6335060,2380.0,278.0,1977,5,10.0,13.0,28.0,2968.0,0.1,1.0,0.0,0.0,1977.0,5.0
1977-05-22,6335060,2300.0,267.0,1977,5,11.0,21.0,24.0,2968.0,0.0,0.0,0.0,0.0,1977.0,5.0
1977-05-23,6335060,2260.0,263.0,1977,5,4.0,15.0,25.0,2968.0,0.0,0.0,0.0,0.0,1977.0,5.0
1977-05-24,6335060,2230.0,259.0,1977,5,4.0,8.0,19.0,2968.0,0.0,0.0,0.0,0.0,1977.0,5.0
1977-05-25,6335060,2220.0,257.0,1977,5,2.0,6.0,10.0,2968.0,0.0,0.0,0.0,0.0,1977.0,5.0
1977-05-26,6335060,2210.0,256.0,1977,5,1.0,3.0,7.0,2968.0,0.0,0.0,0.0,0.0,1977.0,5.0
1977-05-27,6335060,2180.0,252.0,1977,5,4.0,5.0,7.0,2968.0,0.0,0.0,0.0,0.0,1977.0,5.0
1977-05-28,6335060,2130.0,246.0,1977,5,6.0,10.0,11.0,2968.0,0.0,0.0,0.0,0.0,1977.0,5.0
1977-05-29,6335060,2110.0,243.0,1977,5,3.0,9.0,13.0,2968.0,0.0,0.0,0.0,0.0,1977.0,5.0
1977-05-30,6335060,2120.0,245.0,1977,5,-2.0,1.0,7.0,2968.0,0.0,1.0,0.0,0.0,1977.0,5.0
1977-05-31,6335060,2100.0,241.0,1977,5,4.0,2.0,5.0,2968.0,0.0,0.0,0.0,0.0,1977.0,5.0
1977-06-01,6335060,2030.0,233.0,1977,6,8.0,12.0,10.0,2968.0,0.0,0.0,0.0,0.0,1977.0,6.0
1977-06-02,6335060,2000.0,229.0,1977,6,4.0,12.0,16.0,2968.0,0.0,0.0,0.0,0.0,1977.0,6.0
1977-06-03,6335060,1980.0,226.0,1977,6,3.0,7.0,15.0,2968.0,0.4,1.0,0.0,0.0,1977.0,6.0
1977-06-04,6335060,1970.0,224.0,1977,6,2.0,5.0,9.0,2968.0,0.0,0.0,0.0,0.0,1977.0,6.0
1977-06-05,6335060,1930.0,219.0,1977,6,5.0,7.0,10.0,2968.0,2.3,1.0,0.0,0.0,1977.0,6.0
1977-06-06,6335060,1900.0,213.0,1977,6,6.0,11.0,13.0,2968.0,5.0,1.0,0.0,0.0,1977.0,6.0
1977-06-07,6335060,1900.0,214.0,1977,6,-1.0,5.0,10.0,2968.0,2.4,1.0,0.0,0.0,1977.0,6.0
1977-06-08,6335060,1900.0,214.0,1977,6,0.0,-1.0,5.0,2968.0,0.8,1.0,0.0,0.0,1977.0,6.0
1977-06-09,6335060,1900.0,213.0,1977,6,1.0,1.0,0.0,2968.0,13.0,1.0,0.0,0.0,1977.0,6.0
1977-06-10,6335060,1940.0,220.0,1977,6,-7.0,-6.0,-6.0,2968.0,4.5,1.0,0.0,0.0,1977.0,6.0
1977-06-11,6335060,1970.0,224.0,1977,6,-4.0,-11.0,-10.0,2968.0,0.0,0.0,0.0,0.0,1977.0,6.0
1977-06-12,6335060,1980.0,226.0,1977,6,-2.0,-6.0,-13.0,2968.0,0.0,0.0,0.0,0.0,1977.0,6.0
1977-06-13,6335060,1900.0,213.0,1977,6,13.0,11.0,7.0,2968.0,0.1,1.0,0.0,0.0,1977.0,6.0
1977-06-14,6335060,1820.0,201.0,1977,6,12.0,25.0,23.0,2968.0,18.7,1.0,0.0,0.0,1977.0,6.0
1977-06-15,6335060,1820.0,201.0,1977,6,0.0,12.0,25.0,2968.0,13.4,1.0,0.0,0.0,1977.0,6.0
1977-06-16,6335060,1870.0,208.0,1977,6,-7.0,-7.0,5.0,2968.0,0.3,1.0,0.0,0.0,1977.0,6.0
1977-06-17,6335060,1870.0,209.0,1977,6,-1.0,-8.0,-8.0,2968.0,0.0,0.0,0.0,0.0,1977.0,6.0
1977-06-18,6335060,1870.0,208.0,1977,6,1.0,0.0,-7.0,2968.0,8.4,1.0,0.0,0.0,1977.0,6.0
1977-06-19,6335060,1870.0,209.0,1977,6,-1.0,0.0,-1.0,2968.0,11.0,1.0,0.0,0.0,1977.0,6.0
1977-06-20,6335060,1970.0,224.0,1977,6,-15.0,-16.0,-15.0,2968.0,0.0,1.0,0.0,0.0,1977.0,6.0
1977-06-21,6335060,2000.0,229.0,1977,6,-5.0,-20.0,-21.0,2968.0,0.0,0.0,0.0,0.0,1977.0,6.0
1977-06-22,6335060,1950.0,222.0,1977,6,7.0,2.0,-13.0,2968.0,0.0,0.0,0.0,0.0,1977.0,6.0
1977-06-23,6335060,2000.0,229.0,1977,6,-7.0,0.0,-5.0,2968.0,0.0,0.0,0.0,0.0,1977.0,6.0
1977-06-24,6335060,2220.0,257.0,1977,6,-28.0,-35.0,-28.0,2968.0,0.0,0.0,0.0,0.0,1977.0,6.0
1977-07-11,6335060,1680.0,180.0,1977,7,77.0,49.0,42.0,2968.0,0.0,0.0,0.0,0.0,1977.0,7.0
1977-07-12,6335060,1770.0,194.0,1977,7,-14.0,63.0,35.0,2968.0,0.0,1.0,0.0,0.0,1977.0,7.0
1977-07-13,6335060,1850.0,206.0,1977,7,-12.0,-26.0,51.0,2968.0,0.0,0.0,0.0,0.0,1977.0,7.0
1977-07-14,6335060,1920.0,217.0,1977,7,-11.0,-23.0,-37.0,2968.0,0.0,0.0,0.0,0.0,1977.0,7.0
1977-07-15,6335060,1920.0,216.0,1977,7,1.0,-10.0,-22.0,2968.0,0.0,0.0,0.0,0.0,1977.0,7.0
1977-07-16,6335060,1880.0,210.0,1977,7,6.0,7.0,-4.0,2968.0,0.0,0.0,0.0,0.0,1977.0,7.0
1977-07-17,6335060,1900.0,213.0,1977,7,-3.0,3.0,4.0,2968.0,2.0,1.0,0.0,0.0,1977.0,7.0
1977-07-18,6335060,1900.0,213.0,1977,7,0.0,-3.0,3.0,2968.0,16.6,1.0,0.0,0.0,1977.0,7.0
1977-07-19,6335060,1870.0,208.0,1977,7,5.0,5.0,2.0,2968.0,0.0,0.0,0.0,0.0,1977.0,7.0
1977-07-20,6335060,1800.0,199.0,1977,7,9.0,14.0,14.0,2968.0,1.3,1.0,0.0,0.0,1977.0,7.0
1977-07-21,6335060,1750.0,191.0,1977,7,8.0,17.0,22.0,2968.0,0.7,1.0,0.0,0.0,1977.0,7.0
1977-07-22,6335060,1670.0,178.0,1977,7,13.0,21.0,30.0,2968.0,0.0,0.0,0.0,0.0,1977.0,7.0
1977-07-23,6335060,1630.0,173.0,1977,7,5.0,18.0,26.0,2968.0,0.3,1.0,0.0,0.0,1977.0,7.0
1977-07-24,6335060,1640.0,175.0,1977,7,-2.0,3.0,16.0,2968.0,5.6,1.0,0.0,0.0,1977.0,7.0
1977-07-25,6335060,1720.0,187.0,1977,7,-12.0,-14.0,-9.0,2968.0,22.2,1.0,0.0,0.0,1977.0,7.0
1977-07-26,6335060,1800.0,199.0,1977,7,-12.0,-24.0,-26.0,2968.0,12.4,1.0,0.0,0.0,1977.0,7.0
1977-07-27,6335060,1850.0,206.0,1977,7,-7.0,-19.0,-31.0,2968.0,0.7,1.0,0.0,0.0,1977.0,7.0
1977-07-28,6335060,1820.0,201.0,1977,7,5.0,-2.0,-14.0,2968.0,0.1,1.0,0.0,0.0,1977.0,7.0
1977-07-29,6335060,1840.0,204.0,1977,7,-3.0,2.0,-5.0,2968.0,6.2,1.0,0.0,0.0,1977.0,7.0
1977-07-30,6335060,1820.0,201.0,1977,7,3.0,0.0,5.0,2968.0,0.0,0.0,0.0,0.0,1977.0,7.0
1977-07-31,6335060,1800.0,198.0,1977,7,3.0,6.0,3.0,2968.0,0.0,1.0,0.0,0.0,1977.0,7.0
1977-08-01,6335060,1720.0,186.0,1977,8,12.0,15.0,18.0,2968.0,0.0,0.0,0.0,0.0,1977.0,8.0
1977-08-02,6335060,1730.0,188.0,1977,8,-2.0,10.0,13.0,2968.0,0.0,0.0,0.0,0.0,1977.0,8.0
1977-08-03,6335060,1920.0,216.0,1977,8,-28.0,-30.0,-18.0,2968.0,0.0,0.0,0.0,0.0,1977.0,8.0
1977-08-04,6335060,2360.0,276.0,1977,8,-60.0,-88.0,-90.0,2968.0,0.0,0.0,0.0,0.0,1977.0,8.0
1977-08-05,6335060,2360.0,275.0,1977,8,1.0,-59.0,-87.0,2968.0,0.0,0.0,0.0,0.0,1977.0,8.0
1977-08-06,6335060,2230.0,259.0,1977,8,16.0,17.0,-43.0,2968.0,0.0,0.0,0.0,0.0,1977.0,8.0
1977-08-07,6335060,2180.0,252.0,1977,8,7.0,23.0,24.0,2968.0,7.2,1.0,0.0,0.0,1977.0,8.0
1977-08-08,6335060,2160.0,250.0,1977,8,2.0,9.0,25.0,2968.0,0.0,0.0,0.0,0.0,1977.0,8.0
1977-08-09,6335060,2100.0,241.0,1977,8,9.0,11.0,18.0,2968.0,0.0,0.0,0.0,0.0,1977.0,8.0
1977-08-10,6335060,2010.0,230.0,1977,8,11.0,20.0,22.0,2968.0,3.2,1.0,0.0,0.0,1977.0,8.0
1977-08-11,6335060,1990.0,227.0,1977,8,3.0,14.0,23.0,2968.0,1.2,1.0,0.0,0.0,1977.0,8.0
1977-08-12,6335060,1980.0,226.0,1977,8,1.0,4.0,15.0,2968.0,14.7,1.0,0.0,0.0,1977.0,8.0
1977-08-13,6335060,2030.0,232.0,1977,8,-6.0,-5.0,-2.0,2968.0,1.5,1.0,0.0,0.0,1977.0,8.0
1977-08-14,6335060,2050.0,235.0,1977,8,-3.0,-9.0,-8.0,2968.0,0.0,1.0,0.0,0.0,1977.0,8.0
1977-08-15,6335060,1980.0,226.0,1977,8,9.0,6.0,0.0,2968.0,6.5,1.0,0.0,0.0,1977.0,8.0
1977-08-16,6335060,1840.0,205.0,1977,8,21.0,30.0,27.0,2968.0,12.1,1.0,0.0,0.0,1977.0,8.0
1977-08-17,6335060,1740.0,190.0,1977,8,15.0,36.0,45.0,2968.0,18.6,1.0,0.0,0.0,1977.0,8.0
1977-08-18,6335060,1760.0,193.0,1977,8,-3.0,12.0,33.0,2968.0,17.6,1.0,0.0,0.0,1977.0,8.0
1977-08-19,6335060,1830.0,203.0,1977,8,-10.0,-13.0,2.0,2968.0,11.6,1.0,0.0,0.0,1977.0,8.0
1977-08-20,6335060,1940.0,220.0,1977,8,-17.0,-27.0,-30.0,2968.0,0.6,1.0,0.0,0.0,1977.0,8.0
1977-08-21,6335060,1990.0,227.0,1977,8,-7.0,-24.0,-34.0,2968.0,1.9,1.0,0.0,0.0,1977.0,8.0
1977-08-22,6335060,2090.0,240.0,1977,8,-13.0,-20.0,-37.0,2968.0,24.0,1.0,0.0,0.0,1977.0,8.0
1977-08-23,6335060,2300.0,268.0,1977,8,-28.0,-41.0,-48.0,2968.0,0.2,1.0,0.0,0.0,1977.0,8.0
1977-08-24,6335060,2360.0,276.0,1977,8,-8.0,-36.0,-49.0,2968.0,0.0,0.0,0.0,0.0,1977.0,8.0
1977-08-25,6335060,2420.0,284.0,1977,8,-8.0,-16.0,-44.0,2968.0,0.0,0.0,0.0,0.0,1977.0,8.0
1977-08-26,6335060,2360.0,275.0,1977,8,9.0,1.0,-7.0,2968.0,8.5,1.0,0.0,0.0,1977.0,8.0
1977-08-27,6335060,2300.0,268.0,1977,8,7.0,16.0,8.0,2968.0,13.5,1.0,0.0,0.0,1977.0,8.0
1977-08-28,6335060,2270.0,264.0,1977,8,4.0,11.0,20.0,2968.0,0.0,0.0,0.0,0.0,1977.0,8.0
1977-08-29,6335060,2180.0,253.0,1977,8,11.0,15.0,22.0,2968.0,0.0,0.0,0.0,0.0,1977.0,8.0
1977-08-30,6335060,2130.0,246.0,1977,8,7.0,18.0,22.0,2968.0,0.0,1.0,0.0,0.0,1977.0,8.0
1977-08-31,6335060,2090.0,240.0,1977,8,6.0,13.0,24.0,2968.0,0.0,0.0,0.0,0.0,1977.0,8.0
1977-09-01,6335060,2000.0,228.0,1977,9,12.0,18.0,25.0,2968.0,0.0,0.0,0.0,0.0,1977.0,9.0
1977-09-02,6335060,1980.0,225.0,1977,9,3.0,15.0,21.0,2968.0,0.0,0.0,0.0,0.0,1977.0,9.0
1977-09-03,6335060,1930.0,218.0,1977,9,7.0,10.0,22.0,2968.0,7.0,1.0,0.0,0.0,1977.0,9.0
1977-09-04,6335060,1860.0,207.0,1977,9,11.0,18.0,21.0,2968.0,0.0,0.0,0.0,0.0,1977.0,9.0
1977-09-05,6335060,1850.0,206.0,1977,9,1.0,12.0,19.0,2968.0,0.0,0.0,0.0,0.0,1977.0,9.0
1977-09-06,6335060,1890.0,211.0,1977,9,-5.0,-4.0,7.0,2968.0,0.5,1.0,0.0,0.0,1977.0,9.0
1977-09-07,6335060,1870.0,209.0,1977,9,2.0,-3.0,-2.0,2968.0,1.5,1.0,0.0,0.0,1977.0,9.0
1977-09-08,6335060,1820.0,202.0,1977,9,7.0,9.0,4.0,2968.0,4.0,1.0,0.0,0.0,1977.0,9.0
1977-09-09,6335060,1800.0,198.0,1977,9,4.0,11.0,13.0,2968.0,1.4,1.0,0.0,0.0,1977.0,9.0
1977-09-10,6335060,1840.0,205.0,1977,9,-7.0,-3.0,4.0,2968.0,0.2,1.0,0.0,0.0,1977.0,9.0
1977-09-11,6335060,1840.0,205.0,1977,9,0.0,-7.0,-3.0,2968.0,0.0,0.0,0.0,0.0,1977.0,9.0
1977-09-12,6335060,1840.0,204.0,1977,9,1.0,1.0,-6.0,2968.0,0.0,1.0,0.0,0.0,1977.0,9.0
1977-09-13,6335060,1830.0,203.0,1977,9,1.0,2.0,2.0,2968.0,0.0,0.0,0.0,0.0,1977.0,9.0
1977-09-14,6335060,1700.0,184.0,1977,9,19.0,20.0,21.0,2968.0,0.0,0.0,0.0,0.0,1977.0,9.0
1977-09-15,6335060,1620.0,172.0,1977,9,12.0,31.0,32.0,2968.0,0.3,1.0,0.0,0.0,1977.0,9.0
1977-09-16,6335060,1570.0,163.0,1977,9,9.0,21.0,40.0,2968.0,0.0,0.0,0.0,0.0,1977.0,9.0
1977-09-17,6335060,1520.0,156.0,1977,9,7.0,16.0,28.0,2968.0,0.0,0.0,0.0,0.0,1977.0,9.0
1977-09-18,6335060,1440.0,144.0,1977,9,12.0,19.0,28.0,2968.0,0.0,0.0,0.0,0.0,1977.0,9.0
1977-09-19,6335060,1410.0,139.0,1977,9,5.0,17.0,24.0,2968.0,0.0,0.0,0.0,0.0,1977.0,9.0
1977-09-20,6335060,1370.0,132.0,1977,9,7.0,12.0,24.0,2968.0,1.8,1.0,0.0,0.0,1977.0,9.0
1977-09-21,6335060,1340.0,126.0,1977,9,6.0,13.0,18.0,2968.0,3.1,1.0,0.0,0.0,1977.0,9.0
1977-09-22,6335060,1310.0,121.0,1977,9,5.0,11.0,18.0,2968.0,0.0,0.0,0.0,0.0,1977.0,9.0
1977-09-23,6335060,1290.0,116.0,1977,9,5.0,10.0,16.0,2968.0,0.0,0.0,0.0,0.0,1977.0,9.0
1977-09-24,6335060,1270.0,113.0,1977,9,3.0,8.0,13.0,2968.0,0.0,0.0,0.0,0.0,1977.0,9.0
1977-09-25,6335060,1200.0,102.0,1977,9,11.0,14.0,19.0,2968.0,0.0,1.0,0.0,0.0,1977.0,9.0
1977-09-26,6335060,1170.0,97.0,1977,9,5.0,16.0,19.0,2968.0,0.0,0.0,0.0,0.0,1977.0,9.0
1977-09-27,6335060,1160.0,95.0,1977,9,2.0,7.0,18.0,2968.0,0.0,0.0,0.0,0.0,1977.0,9.0
1977-09-28,6335060,1150.0,93.0,1977,9,2.0,4.0,9.0,2968.0,0.0,1.0,0.0,0.0,1977.0,9.0
1977-09-29,6335060,1120.0,88.0,1977,9,5.0,7.0,9.0,2968.0,0.0,0.0,0.0,0.0,1977.0,9.0
1977-09-30,6335060,1110.0,86.0,1977,9,2.0,7.0,9.0,2968.0,3.4,1.0,0.0,0.0,1977.0,9.0
1977-10-01,6335060,1100.0,85.0,1977,10,1.0,3.0,8.0,2968.0,7.0,1.0,0.0,0.0,1977.0,10.0
1977-10-02,6335060,1110.0,86.0,1977,10,-1.0,0.0,2.0,2968.0,6.6,1.0,0.0,0.0,1977.0,10.0
1977-10-03,6335060,1130.0,90.0,1977,10,-4.0,-5.0,-4.0,2968.0,0.7,1.0,0.0,0.0,1977.0,10.0
1977-10-04,6335060,1140.0,91.0,1977,10,-1.0,-5.0,-6.0,2968.0,6.6,1.0,0.0,0.0,1977.0,10.0
1977-10-05,6335060,1140.0,91.0,1977,10,0.0,-1.0,-5.0,2968.0,1.0,1.0,0.0,0.0,1977.0,10.0
1977-10-06,6335060,1170.0,96.0,1977,10,-5.0,-5.0,-6.0,2968.0,0.3,1.0,0.0,0.0,1977.0,10.0
1977-10-07,6335060,1240.0,108.0,1977,10,-12.0,-17.0,-17.0,2968.0,0.2,1.0,0.0,0.0,1977.0,10.0
1977-10-08,6335060,1170.0,96.0,1977,10,12.0,0.0,-5.0,2968.0,0.0,1.0,0.0,0.0,1977.0,10.0
1977-10-25,6335060,1030.0,71.0,1977,10,25.0,37.0,25.0,2968.0,0.0,0.0,0.0,0.0,1977.0,10.0
1977-10-26,6335060,1040.0,72.0,1977,10,-1.0,24.0,36.0,2968.0,0.0,0.0,0.0,0.0,1977.0,10.0
1977-10-27,6335060,1050.0,74.0,1977,10,-2.0,-3.0,22.0,2968.0,0.1,1.0,0.0,0.0,1977.0,10.0
1977-10-28,6335060,1020.0,69.0,1977,10,5.0,3.0,2.0,2968.0,1.9,1.0,0.0,0.0,1977.0,10.0
1977-10-29,6335060,1090.0,82.0,1977,10,-13.0,-8.0,-10.0,2968.0,0.0,0.0,0.0,0.0,1977.0,10.0
1977-10-30,6335060,1120.0,88.0,1977,10,-6.0,-19.0,-14.0,2968.0,0.0,0.0,0.0,0.0,1977.0,10.0
1977-10-31,6335060,1090.0,82.0,1977,10,6.0,0.0,-13.0,2968.0,2.1,1.0,0.0,0.0,1977.0,10.0
1977-11-01,6335060,1060.0,76.0,1977,11,6.0,12.0,6.0,2968.0,0.0,0.0,0.0,0.0,1977.0,11.0
1977-11-02,6335060,1060.0,77.0,1977,11,-1.0,5.0,11.0,2968.0,21.0,1.0,0.0,0.0,1977.0,11.0
1977-11-03,6335060,1100.0,85.0,1977,11,-8.0,-9.0,-3.0,2968.0,7.8,1.0,0.0,0.0,1977.0,11.0
1977-11-04,6335060,1620.0,172.0,1977,11,-87.0,-95.0,-96.0,2968.0,2.8,1.0,0.0,0.0,1977.0,11.0
1977-11-05,6335060,2360.0,276.0,1977,11,-104.0,-191.0,-199.0,2968.0,0.0,0.0,0.0,0.0,1977.0,11.0
1977-11-06,6335060,2500.0,294.0,1977,11,-18.0,-122.0,-209.0,2968.0,0.0,1.0,0.0,0.0,1977.0,11.0
1977-11-07,6335060,2600.0,306.0,1977,11,-12.0,-30.0,-134.0,2968.0,0.0,0.0,0.0,0.0,1977.0,11.0
1977-11-08,6335060,2310.0,269.0,1977,11,37.0,25.0,7.0,2968.0,12.3,1.0,0.0,0.0,1977.0,11.0
1977-11-09,6335060,2040.0,234.0,1977,11,35.0,72.0,60.0,2968.0,3.5,1.0,0.0,0.0,1977.0,11.0
1977-11-10,6335060,1860.0,207.0,1977,11,27.0,62.0,99.0,2968.0,0.0,0.0,0.0,0.0,1977.0,11.0
1977-11-11,6335060,1750.0,192.0,1977,11,15.0,42.0,77.0,2968.0,0.0,0.0,0.0,0.0,1977.0,11.0
1977-11-12,6335060,1630.0,173.0,1977,11,19.0,34.0,61.0,2968.0,6.7,1.0,0.0,0.0,1977.0,11.0
1977-11-13,6335060,1620.0,171.0,1977,11,2.0,21.0,36.0,2968.0,3.1,1.0,0.0,0.0,1977.0,11.0
1977-11-14,6335060,1730.0,188.0,1977,11,-17.0,-15.0,4.0,2968.0,5.8,1.0,0.0,0.0,1977.0,11.0
1977-11-15,6335060,1920.0,216.0,1977,11,-28.0,-45.0,-43.0,2968.0,5.6,1.0,0.0,0.0,1977.0,11.0
1977-11-16,6335060,2450.0,288.0,1977,11,-72.0,-100.0,-117.0,2968.0,2.9,1.0,0.0,0.0,1977.0,11.0
1977-11-17,6335060,3100.0,366.0,1977,11,-78.0,-150.0,-178.0,2968.0,2.3,1.0,0.0,0.0,1977.0,11.0
1977-11-18,6335060,3700.0,430.0,1977,11,-64.0,-142.0,-214.0,2968.0,2.3,1.0,0.0,0.0,1977.0,11.0
1977-11-19,6335060,3550.0,414.0,1977,11,16.0,-48.0,-126.0,2968.0,0.0,8.0,0.0,0.0,1977.0,11.0
1977-11-20,6335060,3250.0,382.0,1977,11,32.0,48.0,-16.0,2968.0,0.0,1.0,0.0,0.0,1977.0,11.0
1977-11-21,6335060,2920.0,345.0,1977,11,37.0,69.0,85.0,2968.0,1.0,1.0,0.0,0.0,1977.0,11.0
1977-11-22,6335060,2730.0,322.0,1977,11,23.0,60.0,92.0,2968.0,2.1,1.0,0.0,0.0,1977.0,11.0
1977-11-23,6335060,2610.0,308.0,1977,11,14.0,37.0,74.0,2968.0,5.1,1.0,0.0,0.0,1977.0,11.0
1977-11-24,6335060,2610.0,308.0,1977,11,0.0,14.0,37.0,2968.0,4.9,1.0,0.0,0.0,1977.0,11.0
1977-11-25,6335060,2810.0,333.0,1977,11,-25.0,-25.0,-11.0,2968.0,5.5,1.0,0.0,0.0,1977.0,11.0
1977-11-26,6335060,3230.0,380.0,1977,11,-47.0,-72.0,-72.0,2968.0,0.2,8.0,0.0,0.0,1977.0,11.0
1977-11-27,6335060,3400.0,398.0,1977,11,-18.0,-65.0,-90.0,2968.0,0.0,0.0,0.0,0.0,1977.0,11.0
1977-11-28,6335060,3190.0,376.0,1977,11,22.0,4.0,-43.0,2968.0,0.0,0.0,0.0,0.0,1977.0,11.0
1977-11-29,6335060,2850.0,337.0,1977,11,39.0,61.0,43.0,2968.0,0.0,0.0,0.0,0.0,1977.0,11.0
1977-11-30,6335060,2550.0,300.0,1977,11,37.0,76.0,98.0,2968.0,0.3,8.0,0.0,0.0,1977.0,11.0
1977-12-01,6335060,2290.0,266.0,1977,12,34.0,71.0,110.0,2968.0,0.0,0.0,0.0,0.0,1977.0,12.0
1977-12-02,6335060,2080.0,239.0,1977,12,27.0,61.0,98.0,2968.0,0.0,0.0,0.0,0.0,1977.0,12.0
1977-12-03,6335060,1950.0,221.0,1977,12,18.0,45.0,79.0,2968.0,0.0,0.0,0.0,0.0,1977.0,12.0
1977-12-04,6335060,1840.0,204.0,1977,12,17.0,35.0,62.0,2968.0,0.0,0.0,0.0,0.0,1977.0,12.0
1977-12-05,6335060,1740.0,190.0,1977,12,14.0,31.0,49.0,2968.0,0.0,0.0,0.0,0.0,1977.0,12.0
1977-12-06,6335060,1660.0,177.0,1977,12,13.0,27.0,44.0,2968.0,8.3,8.0,0.0,0.0,1977.0,12.0
1977-12-07,6335060,1570.0,164.0,1977,12,13.0,26.0,40.0,2968.0,3.0,1.0,0.0,0.0,1977.0,12.0
1977-12-08,6335060,1570.0,164.0,1977,12,0.0,13.0,26.0,2968.0,1.4,1.0,0.0,0.0,1977.0,12.0
1977-12-09,6335060,1740.0,190.0,1977,12,-26.0,-26.0,-13.0,2968.0,1.1,1.0,0.0,0.0,1977.0,12.0
1977-12-10,6335060,1980.0,225.0,1977,12,-35.0,-61.0,-61.0,2968.0,0.0,1.0,0.0,0.0,1977.0,12.0
1977-12-11,6335060,2060.0,236.0,1977,12,-11.0,-46.0,-72.0,2968.0,15.3,1.0,0.0,0.0,1977.0,12.0
1977-12-12,6335060,2190.0,254.0,1977,12,-18.0,-29.0,-64.0,2968.0,2.3,1.0,0.0,0.0,1977.0,12.0
1977-12-13,6335060,2350.0,274.0,1977,12,-20.0,-38.0,-49.0,2968.0,0.0,1.0,0.0,0.0,1977.0,12.0
1977-12-14,6335060,2630.0,310.0,1977,12,-36.0,-56.0,-74.0,2968.0,0.3,1.0,0.0,0.0,1977.0,12.0
1977-12-15,6335060,2700.0,319.0,1977,12,-9.0,-45.0,-65.0,2968.0,0.0,0.0,0.0,0.0,1977.0,12.0
1977-12-16,6335060,2630.0,310.0,1977,12,9.0,0.0,-36.0,2968.0,0.0,0.0,0.0,0.0,1977.0,12.0
1977-12-17,6335060,2490.0,292.0,1977,12,18.0,27.0,18.0,2968.0,0.0,0.0,0.0,0.0,1977.0,12.0
1977-12-18,6335060,2310.0,269.0,1977,12,23.0,41.0,50.0,2968.0,0.0,0.0,0.0,0.0,1977.0,12.0
1977-12-19,6335060,2160.0,250.0,1977,12,19.0,42.0,60.0,2968.0,0.0,0.0,0.0,0.0,1977.0,12.0
1977-12-20,6335060,2000.0,229.0,1977,12,21.0,40.0,63.0,2968.0,0.0,0.0,0.0,0.0,1977.0,12.0
1977-12-21,6335060,1900.0,214.0,1977,12,15.0,36.0,55.0,2968.0,1.3,1.0,0.0,0.0,1977.0,12.0
1977-12-22,6335060,1830.0,203.0,1977,12,11.0,26.0,47.0,2968.0,0.2,1.0,0.0,0.0,1977.0,12.0
1977-12-23,6335060,1720.0,187.0,1977,12,16.0,27.0,42.0,2968.0,1.0,1.0,0.0,0.0,1977.0,12.0
1977-12-24,6335060,1690.0,181.0,1977,12,6.0,22.0,33.0,2968.0,4.7,1.0,0.0,0.0,1977.0,12.0
1977-12-25,6335060,1710.0,185.0,1977,12,-4.0,2.0,18.0,2968.0,0.4,1.0,0.0,0.0,1977.0,12.0
1977-12-26,6335060,1810.0,200.0,1977,12,-15.0,-19.0,-13.0,2968.0,4.7,1.0,0.0,0.0,1977.0,12.0
1977-12-27,6335060,2320.0,270.0,1977,12,-70.0,-85.0,-89.0,2968.0,0.4,1.0,0.0,0.0,1977.0,12.0
1977-12-28,6335060,2840.0,336.0,1977,12,-66.0,-136.0,-151.0,2968.0,6.5,1.0,0.0,0.0,1977.0,12.0
1977-12-29,6335060,3050.0,360.0,1977,12,-24.0,-90.0,-160.0,2968.0,2.0,1.0,0.0,0.0,1977.0,12.0
1977-12-30,6335060,3330.0,391.0,1977,12,-31.0,-55.0,-121.0,2968.0,4.2,1.0,0.0,0.0,1977.0,12.0
1977-12-31,6335060,3400.0,398.0,1977,12,-7.0,-38.0,-62.0,2968.0,0.1,1.0,0.0,0.0,1977.0,12.0
1978-01-01,6335060,3370.0,395.0,1978,1,3.0,-4.0,-35.0,2968.0,0.9,1.0,0.0,0.0,1978.0,1.0
1978-01-02,6335060,3230.0,380.0,1978,1,15.0,18.0,11.0,2968.0,0.6,1.0,0.0,0.0,1978.0,1.0
1978-01-03,6335060,2930.0,347.0,1978,1,33.0,48.0,51.0,2968.0,11.1,8.0,0.0,0.0,1978.0,1.0
1978-01-04,6335060,2730.0,323.0,1978,1,24.0,57.0,72.0,2968.0,1.3,8.0,0.0,0.0,1978.0,1.0
1978-01-05,6335060,2620.0,309.0,1978,1,14.0,38.0,71.0,2968.0,0.0,0.0,0.0,0.0,1978.0,1.0
1978-01-06,6335060,2550.0,300.0,1978,1,9.0,23.0,47.0,2968.0,0.0,0.0,0.0,0.0,1978.0,1.0
1978-01-07,6335060,2470.0,290.0,1978,1,10.0,19.0,33.0,2968.0,0.0,0.0,0.0,0.0,1978.0,1.0
1978-01-08,6335060,2270.0,264.0,1978,1,26.0,36.0,45.0,2968.0,0.0,0.0,0.0,0.0,1978.0,1.0
1978-01-09,6335060,2120.0,244.0,1978,1,20.0,46.0,56.0,2968.0,3.1,1.0,0.0,0.0,1978.0,1.0
1978-01-10,6335060,2030.0,233.0,1978,1,11.0,31.0,57.0,2968.0,0.0,1.0,0.0,0.0,1978.0,1.0
1978-01-11,6335060,1980.0,225.0,1978,1,8.0,19.0,39.0,2968.0,2.7,1.0,0.0,0.0,1978.0,1.0
