station_no,date,discharge,water_level,STATIONS_ID,RS,RSF,SH_TAG,NSH_TAG
6335060,1973-02-06,1160.0,95.0,2968,0.1,1,0,0
6335060,1973-02-07,1100.0,84.0,2968,4.9,1,0,0
6335060,1973-02-08,1080.0,80.0,2968,6.0,1,0,0
6335060,1973-02-09,1080.0,80.0,2968,1.1,1,0,0
6335060,1973-02-10,1110.0,86.0,2968,4.5,8,0,0
6335060,1973-02-11,1170.0,97.0,2968,0.6,1,0,0
6335060,1973-02-12,1330.0,124.0,2968,8.1,1,0,0
6335060,1973-02-13,1660.0,177.0,2968,0.0,7,0,0
6335060,1973-02-14,2030.0,232.0,2968,0.0,0,0,0
6335060,1973-02-15,2310.0,269.0,2968,0.0,0,0,0
6335060,1973-03-04,1440.0,143.0,2968,0.0,1,0,0
6335060,1973-03-05,1510.0,154.0,2968,0.0,1,0,0
6335060,1973-03-06,1610.0,170.0,2968,2.6,1,0,0
6335060,1973-03-07,1780.0,195.0,2968,0.2,1,0,0
6335060,1973-03-08,1870.0,209.0,2968,0.0,1,0,0
6335060,1973-03-09,1890.0,211.0,2968,0.0,1,0,0
6335060,1973-03-10,1890.0,212.0,2968,0.0,0,0,0
6335060,1973-03-11,1850.0,206.0,2968,0.2,1,0,0
6335060,1973-03-12,1770.0,194.0,2968,0.0,0,0,0
6335060,1973-03-13,1670.0,179.0,2968,0.0,0,0,0
6335060,1973-03-14,1560.0,162.0,2968,0.0,0,0,0
6335060,1973-03-15,1470.0,149.0,2968,0.0,0,0,0
6335060,1973-03-16,1410.0,138.0,2968,0.0,0,0,0
6335060,1973-03-17,1340.0,127.0,2968,0.6,1,0,0
6335060,1973-03-18,1330.0,124.0,2968,0.0,1,0,0
6335060,1973-03-19,1310.0,121.0,2968,0.0,0,0,0
6335060,1973-03-20,1290.0,116.0,2968,0.0,0,0,0
6335060,1973-03-21,1260.0,111.0,2968,0.0,0,0,0
6335060,1973-03-22,1240.0,108.0,2968,0.0,0,0,0
6335060,1973-03-23,1240.0,108.0,2968,0.0,0,0,0
6335060,1973-03-24,1230.0,107.0,2968,0.0,0,0,0
6335060,1973-03-25,1260.0,111.0,2968,0.6,1,0,0
6335060,1973-03-26,1310.0,121.0,2968,5.2,1,0,0
6335060,1973-03-27,1380.0,133.0,2968,2.8,1,0,0
6335060,1973-03-28,1460.0,147.0,2968,0.0,0,0,0
6335060,1973-03-29,1540.0,158.0,2968,0.0,0,0,0
6335060,1973-03-30,1560.0,161.0,2968,0.0,1,0,0
6335060,1973-03-31,1590.0,167.0,2968,0.0,0,0,0
6335060,1973-04-01,1680.0,180.0,2968,14.5,1,0,0
6335060,1973-04-02,1690.0,182.0,2968,8.3,1,0,0
6335060,1973-04-03,1720.0,187.0,2968,0.5,8,0,0
6335060,1973-04-04,1820.0,201.0,2968,0.0,0,0,0
6335060,1973-04-05,1910.0,215.0,2968,1.0,1,0,0
6335060,1973-04-06,1950.0,222.0,2968,1.1,1,0,0
6335060,1973-04-07,1870.0,208.0,2968,6.2,1,0,0
6335060,1973-04-08,1750.0,191.0,2968,1.6,1,0,0
6335060,1973-04-09,1670.0,179.0,2968,0.0,0,0,0
6335060,1973-04-10,1600.0,169.0,2968,0.0,0,0,0
6335060,1973-04-11,1570.0,163.0,2968,3.4,1,0,0
6335060,1973-04-12,1600.0,168.0,2968,6.2,8,0,0
6335060,1973-04-13,1720.0,187.0,2968,3.2,8,0,0
6335060,1973-04-14,1800.0,198.0,2968,1.1,1,0,0
6335060,1973-04-15,1870.0,208.0,2968,4.1,1,0,0
6335060,1973-04-16,1900.0,213.0,2968,1.8,1,0,0
6335060,1973-04-17,1920.0,217.0,2968,7.9,1,0,0
6335060,1973-04-18,1950.0,222.0,2968,8.0,1,0,0
6335060,1973-04-19,2020.0,231.0,2968,5.3,1,0,0
6335060,1973-04-20,2120.0,244.0,2968,2.9,1,0,0
6335060,1973-04-21,2250.0,261.0,2968,1.4,1,0,0
6335060,1973-04-22,2420.0,284.0,2968,1.1,1,0,0
6335060,1973-04-23,2360.0,275.0,2968,0.0,1,0,0
6335060,1973-04-24,2210.0,256.0,2968,0.0,0,0,0
6335060,1973-04-25,2050.0,235.0,2968,0.0,0,0,0
6335060,1973-04-26,1940.0,220.0,2968,0.0,0,0,0
6335060,1973-04-27,1890.0,212.0,2968,0.6,1,0,0
6335060,1973-04-28,1870.0,209.0,2968,15.7,1,0,0
6335060,1973-04-29,1860.0,207.0,2968,6.1,1,0,0
6335060,1973-04-30,1840.0,205.0,2968,0.3,1,0,0
6335060,1973-05-01,1880.0,210.0,2968,9.3,1,0,0
6335060,1973-05-02,1950.0,221.0,2968,0.0,1,0,0
6335060,1973-05-03,2080.0,239.0,2968,0.4,1,0,0
6335060,1973-05-04,2240.0,260.0,2968,6.9,1,0,0
6335060,1973-05-05,2460.0,289.0,2968,0.0,0,0,0
6335060,1973-05-06,2610.0,308.0,2968,1.6,1,0,0
6335060,1973-05-07,2650.0,313.0,2968,4.5,1,0,0
6335060,1973-05-08,2700.0,319.0,2968,5.3,1,0,0
6335060,1973-05-09,2790.0,330.0,2968,2.4,1,0,0
6335060,1973-05-10,2760.0,326.0,2968,0.4,1,0,0
6335060,1973-05-11,2770.0,328.0,2968,0.0,0,0,0
6335060,1973-05-12,2790.0,330.0,2968,0.0,0,0,0
6335060,1973-05-13,2740.0,324.0,2968,0.0,0,0,0
6335060,1973-05-14,2650.0,313.0,2968,1.1,1,0,0
6335060,1973-05-15,2590.0,305.0,2968,0.0,0,0,0
6335060,1973-05-16,2460.0,289.0,2968,0.0,0,0,0
6335060,1973-05-17,2340.0,273.0,2968,0.0,0,0,0
6335060,1973-05-18,2200.0,255.0,2968,0.0,0,0,0
6335060,1973-05-19,2100.0,242.0,2968,4.1,1,0,0
6335060,1973-05-20,2050.0,235.0,2968,0.0,0,0,0
6335060,1973-05-21,2070.0,238.0,2968,0.1,1,0,0
6335060,1973-05-22,2060.0,236.0,2968,1.8,1,0,0
6335060,1973-05-23,2000.0,229.0,2968,0.6,1,0,0
6335060,1973-05-24,1980.0,225.0,2968,1.9,1,0,0
6335060,1973-05-25,1980.0,225.0,2968,0.0,0,0,0
6335060,1973-05-26,1930.0,219.0,2968,0.0,0,0,0
6335060,1973-05-27,1910.0,215.0,2968,0.0,0,0,0
6335060,1973-05-28,1870.0,208.0,2968,0.0,0,0,0
6335060,1973-05-29,1800.0,198.0,2968,4.8,1,0,0
6335060,1973-05-30,1750.0,191.0,2968,17.8,1,0,0
6335060,1973-05-31,1780.0,195.0,2968,14.4,1,0,0
6335060,1973-06-01,1920.0,216.0,2968,10.8,1,0,0
6335060,1973-06-18,1570.0,163.0,2968,0.0,0,0,0
6335060,1973-06-19,1510.0,154.0,2968,0.0,0,0,0
6335060,1973-06-20,1480.0,150.0,2968,0.0,0,0,0
6335060,1973-06-21,1460.0,147.0,2968,0.0,0,0,0
6335060,1973-06-22,1450.0,145.0,2968,0.0,0,0,0
6335060,1973-06-23,1520.0,155.0,2968,1.5,1,0,0
6335060,1973-06-24,1600.0,168.0,2968,5.5,1,0,0
6335060,1973-06-25,1740.0,190.0,2968,0.2,1,0,0
6335060,1973-06-26,2130.0,246.0,2968,0.0,0,0,0
6335060,1973-06-27,2570.0,303.0,2968,0.0,1,0,0
6335060,1973-06-28,2790.0,330.0,2968,0.1,1,0,0
6335060,1973-06-29,2660.0,314.0,2968,0.0,0,0,0
6335060,1973-06-30,2380.0,279.0,2968,0.0,0,0,0
6335060,1973-07-01,2220.0,258.0,2968,0.0,0,0,0
6335060,1973-07-02,2140.0,247.0,2968,0.0,0,0,0
6335060,1973-07-03,2070.0,238.0,2968,0.0,0,0,0
6335060,1973-07-04,2000.0,229.0,2968,0.0,0,0,0
6335060,1973-07-05,1940.0,220.0,2968,0.0,0,0,0
6335060,1973-07-06,1890.0,212.0,2968,7.9,1,0,0
6335060,1973-07-07,1850.0,206.0,2968,0.0,0,0,0
6335060,1973-07-08,1810.0,200.0,2968,0.0,0,0,0
6335060,1973-07-09,1800.0,199.0,2968,0.0,0,0,0
6335060,1973-07-10,1780.0,195.0,2968,0.2,1,0,0
6335060,1973-07-11,1750.0,192.0,2968,8.5,1,0,0
6335060,1973-07-12,1690.0,181.0,2968,0.6,1,0,0
6335060,1973-07-13,1640.0,175.0,2968,0.0,0,0,0
6335060,1973-07-14,1620.0,171.0,2968,0.1,1,0,0
6335060,1973-07-15,1570.0,164.0,2968,22.6,1,0,0
6335060,1973-07-16,1590.0,167.0,2968,8.6,1,0,0
6335060,1973-07-17,1600.0,169.0,2968,0.3,1,0,0
6335060,1973-07-18,1580.0,165.0,2968,0.0,1,0,0
6335060,1973-07-19,1570.0,164.0,2968,1.2,1,0,0
6335060,1973-07-20,1590.0,167.0,2968,1.3,1,0,0
6335060,1973-07-21,1670.0,178.0,2968,0.2,1,0,0
6335060,1973-07-22,1730.0,189.0,2968,0.1,1,0,0
6335060,1973-07-23,1730.0,188.0,2968,4.0,1,0,0
6335060,1973-07-24,1730.0,188.0,2968,0.0,0,0,0
6335060,1973-07-25,1840.0,205.0,2968,1.1,1,0,0
6335060,1973-07-26,2000.0,228.0,2968,2.2,1,0,0
6335060,1973-07-27,2100.0,242.0,2968,1.1,1,0,0
6335060,1973-07-28,2230.0,259.0,2968,2.6,1,0,0
6335060,1973-07-29,2380.0,278.0,2968,0.0,0,0,0
6335060,1973-07-30,2450.0,288.0,2968,0.0,0,0,0
6335060,1973-07-31,2440.0,286.0,2968,0.0,0,0,0
6335060,1973-08-01,2330.0,271.0,2968,1.5,1,0,0
6335060,1973-08-02,2220.0,258.0,2968,16.2,1,0,0
6335060,1973-08-03,2150.0,249.0,2968,6.9,1,0,0
6335060,1973-08-04,2080.0,239.0,2968,0.4,1,0,0
6335060,1973-08-05,2030.0,233.0,2968,0.0,0,0,0
6335060,1973-08-06,1980.0,226.0,2968,5.9,1,0,0
6335060,1973-08-07,2000.0,228.0,2968,0.0,0,0,0
6335060,1973-08-08,1950.0,221.0,2968,0.0,0,0,0
6335060,1973-08-09,1900.0,213.0,2968,0.0,0,0,0
6335060,1973-08-10,1870.0,208.0,2968,0.1,1,0,0
6335060,1973-08-11,1780.0,195.0,2968,0.0,0,0,0
6335060,1973-08-12,1670.0,179.0,2968,0.0,0,0,0
6335060,1973-08-13,1600.0,169.0,2968,0.0,0,0,0
6335060,1973-08-14,1530.0,157.0,2968,0.0,0,0,0
6335060,1973-08-15,1470.0,148.0,2968,0.0,0,0,0
6335060,1973-08-16,1440.0,143.0,2968,0.0,0,0,0
6335060,1973-08-17,1410.0,139.0,2968,0.0,0,0,0
6335060,1973-08-18,1370.0,132.0,2968,0.0,0,0,0
6335060,1973-08-19,1350.0,128.0,2968,0.0,0,0,0
6335060,1973-08-20,1330.0,125.0,2968,0.4,1,0,0
6335060,1973-08-21,1320.0,123.0,2968,0.0,0,0,0
6335060,1973-08-22,1280.0,115.0,2968,0.0,0,0,0
6335060,1973-08-23,1260.0,111.0,2968,0.0,0,0,0
6335060,1973-08-24,1250.0,110.0,2968,0.0,0,0,0
6335060,1973-08-25,1210.0,103.0,2968,0.0,0,0,0
6335060,1973-08-26,1170.0,97.0,2968,0.0,0,0,0
6335060,1973-08-27,1150.0,94.0,2968,0.0,0,0,0
6335060,1973-08-28,1130.0,90.0,2968,0.0,0,0,0
6335060,1973-08-29,1110.0,87.0,2968,1.0,1,0,0
6335060,1973-08-30,1120.0,88.0,2968,4.8,1,0,0
6335060,1973-08-31,1180.0,98.0,2968,0.0,0,0,0
6335060,1973-09-01,1220.0,105.0,2968,0.0,1,0,0
6335060,1973-09-02,1220.0,105.0,2968,0.3,1,0,0
6335060,1973-09-03,1170.0,97.0,2968,0.0,0,0,0
6335060,1973-09-04,1230.0,107.0,2968,0.0,0,0,0
6335060,1973-09-05,1240.0,108.0,2968,0.5,1,0,0
6335060,1973-09-06,1200.0,101.0,2968,0.0,0,0,0
6335060,1973-09-07,1180.0,99.0,2968,0.0,0,0,0
6335060,1973-09-08,1150.0,94.0,2968,0.0,0,0,0
6335060,1973-09-09,1130.0,90.0,2968,0.0,0,0,0
6335060,1973-09-10,1120.0,88.0,2968,0.0,0,0,0
6335060,1973-09-11,1090.0,82.0,2968,0.0,0,0,0
6335060,1973-09-12,1060.0,77.0,2968,0.0,0,0,0
6335060,1973-09-13,1060.0,77.0,2968,0.0,0,0,0
6335060,1973-09-14,1070.0,78.0,2968,0.0,0,0,0
6335060,1973-09-15,1060.0,76.0,2968,0.0,0,0,0
6335060,1973-10-02,1000.0,64.0,2968,0.0,0,0,0
6335060,1973-10-03,985.0,61.0,2968,0.0,0,0,0
6335060,1973-10-04,1000.0,65.0,2968,0.0,0,0,0
6335060,1973-10-05,980.0,60.0,2968,0.0,0,0,0
6335060,1973-10-06,965.0,57.0,2968,0.0,1,0,0
6335060,1973-10-07,940.0,52.0,2968,3.8,1,0,0
6335060,1973-10-08,945.0,53.0,2968,0.0,0,0,0
6335060,1973-10-09,950.0,54.0,2968,0.0,1,0,0
6335060,1973-10-10,970.0,58.0,2968,0.0,1,0,0
6335060,1973-10-11,1090.0,83.0,2968,4.2,1,0,0
6335060,1973-10-12,1340.0,126.0,2968,0.0,0,0,0
6335060,1973-10-13,1310.0,120.0,2968,0.0,0,0,0
6335060,1973-10-14,1240.0,108.0,2968,0.0,1,0,0
6335060,1973-10-15,1170.0,96.0,2968,8.5,1,0,0
6335060,1973-10-16,1170.0,96.0,2968,21.6,1,0,0
6335060,1973-10-17,1300.0,118.0,2968,0.7,1,0,0
6335060,1973-10-18,1470.0,148.0,2968,0.0,1,0,0
6335060,1973-10-19,1540.0,158.0,2968,7.3,1,0,0
6335060,1973-10-20,1650.0,176.0,2968,13.1,1,0,0
6335060,1973-10-21,1750.0,191.0,2968,1.6,1,0,0
6335060,1973-10-22,1820.0,201.0,2968,5.4,1,0,0
6335060,1973-10-23,1810.0,200.0,2968,0.5,1,0,0
6335060,1973-10-24,1790.0,197.0,2968,0.0,0,0,0
6335060,1973-10-25,1780.0,196.0,2968,0.0,0,0,0
6335060,1973-10-26,1740.0,190.0,2968,0.0,0,0,0
6335060,1973-10-27,1700.0,184.0,2968,0.0,0,0,0
6335060,1973-10-28,1620.0,171.0,2968,0.0,0,0,0
6335060,1973-10-29,1520.0,156.0,2968,0.0,0,0,0
6335060,1973-10-30,1470.0,148.0,2968,0.0,0,0,0
6335060,1973-10-31,1400.0,136.0,2968,0.0,0,0,0
6335060,1973-11-01,1320.0,123.0,2968,0.0,0,0,0
6335060,1973-11-02,1260.0,111.0,2968,0.0,0,0,0
6335060,1973-11-03,1200.0,101.0,2968,0.0,0,0,0
6335060,1973-11-04,1180.0,98.0,2968,0.8,1,0,0
6335060,1973-11-05,1140.0,91.0,2968,6.3,1,0,0
6335060,1973-11-06,1130.0,90.0,2968,0.3,1,0,0
6335060,1973-11-07,1170.0,96.0,2968,0.0,1,0,0
6335060,1973-11-08,1180.0,98.0,2968,0.0,1,0,0
6335060,1973-11-09,1180.0,99.0,2968,0.0,1,0,0
6335060,1973-11-10,1170.0,96.0,2968,0.5,1,0,0
6335060,1973-11-11,1170.0,96.0,2968,0.0,0,0,0
6335060,1973-11-12,1130.0,90.0,2968,3.9,1,0,0
6335060,1973-11-13,1130.0,90.0,2968,7.9,1,0,0
6335060,1973-11-14,1180.0,98.0,2968,8.4,1,0,0
6335060,1973-11-15,1280.0,115.0,2968,0.0,0,0,0
6335060,1973-11-16,1400.0,137.0,2968,0.6,1,0,0
6335060,1973-11-17,1740.0,190.0,2968,0.1,1,0,0
6335060,1973-11-18,2720.0,321.0,2968,0.0,0,0,0
6335060,1973-11-19,3240.0,381.0,2968,0.1,1,0,0
6335060,1973-11-20,2970.0,351.0,2968,0.0,0,0,0
6335060,1973-11-21,2490.0,292.0,2968,0.0,0,0,0
6335060,1973-11-22,2190.0,254.0,2968,0.0,0,0,0
6335060,1973-11-23,1980.0,226.0,2968,0.3,1,0,0
6335060,1973-11-24,1800.0,199.0,2968,0.2,1,0,0
6335060,1973-11-25,1690.0,181.0,2968,3.4,8,0,0
6335060,1973-11-26,1610.0,170.0,2968,0.9,8,0,0
6335060,1973-11-27,1570.0,163.0,2968,1.0,8,0,0
6335060,1973-11-28,1560.0,162.0,2968,4.5,7,0,0
6335060,1973-11-29,1540.0,159.0,2968,0.8,7,7,7
6335060,1973-11-30,1480.0,150.0,2968,7.9,8,6,2
6335060,1973-12-01,1460.0,147.0,2968,0.1,7,8,3
6335060,1973-12-02,1400.0,136.0,2968,0.0,0,7,1
6335060,1973-12-03,1350.0,129.0,2968,12.0,8,7,0
6335060,1973-12-04,1340.0,127.0,2968,4.9,1,1,0
6335060,1973-12-05,1360.0,130.0,2968,0.9,1,0,0
6335060,1973-12-06,1520.0,156.0,2968,3.3,1,0,0
6335060,1973-12-07,1860.0,207.0,2968,7.2,1,0,0
6335060,1973-12-08,2360.0,275.0,2968,2.8,8,0,0
6335060,1973-12-09,2880.0,341.0,2968,0.0,7,0,0
6335060,1973-12-10,3370.0,395.0,2968,0.0,0,0,0
6335060,1973-12-11,3600.0,420.0,2968,8.0,1,0,0
6335060,1973-12-12,3430.0,401.0,2968,5.3,1,0,0
6335060,1973-12-13,2920.0,345.0,2968,10.5,1,0,0
6335060,1973-12-14,2780.0,329.0,2968,6.4,8,0,0
6335060,1973-12-15,3020.0,357.0,2968,0.2,1,0,0
6335060,1973-12-16,3220.0,379.0,2968,6.1,1,0,0
6335060,1973-12-17,3310.0,389.0,2968,7.5,8,0,0
6335060,1973-12-18,3120.0,368.0,2968,0.0,0,0,0
6335060,1973-12-19,2820.0,334.0,2968,0.0,0,0,0
6335060,1973-12-20,2600.0,306.0,2968,0.0,0,0,0
6335060,1973-12-21,2430.0,285.0,2968,3.5,1,0,0
6335060,1973-12-22,2190.0,254.0,2968,6.7,1,0,0
6335060,1973-12-23,2190.0,254.0,2968,2.7,1,0,0
6335060,1973-12-24,2600.0,306.0,2968,0.1,1,0,0
6335060,1973-12-25,3040.0,359.0,2968,0.0,0,0,0
6335060,1973-12-26,3020.0,357.0,2968,1.4,1,0,0
6335060,1973-12-27,2670.0,315.0,2968,0.3,1,0,0
6335060,1973-12-28,2370.0,277.0,2968,1.8,1,0,0
6335060,1973-12-29,2180.0,252.0,2968,0.0,0,0,0
6335060,1973-12-30,2000.0,229.0,2968,0.3,1,0,0
6335060,1974-01-16,1760.0,193.0,2968,2.7,1,0,0
6335060,1974-01-17,1790.0,197.0,2968,6.4,1,0,0
6335060,1974-01-18,1970.0,224.0,2968,5.7,1,0,0
6335060,1974-01-19,2450.0,288.0,2968,0.1,1,0,0
6335060,1974-01-20,2770.0,327.0,2968,0.0,0,0,0
6335060,1974-01-21,3110.0,367.0,2968,0.0,1,0,0
6335060,1974-01-22,3090.0,364.0,2968,4.4,1,0,0
6335060,1974-01-23,2910.0,344.0,2968,2.2,1,0,0
6335060,1974-01-24,2750.0,325.0,2968,0.5,1,0,0
6335060,1974-01-25,2540.0,299.0,2968,0.0,0,0,0
6335060,1974-01-26,2360.0,276.0,2968,0.0,1,0,0
6335060,1974-01-27,2250.0,261.0,2968,0.8,1,0,0
6335060,1974-01-28,2150.0,248.0,2968,12.8,1,0,0
6335060,1974-01-29,2040.0,234.0,2968,2.7,1,0,0
6335060,1974-01-30,2000.0,229.0,2968,0.0,0,0,0
6335060,1974-01-31,1980.0,225.0,2968,1.6,1,0,0
6335060,1974-02-01,1890.0,212.0,2968,0.0,1,0,0
6335060,1974-02-02,1830.0,203.0,2968,0.0,0,0,0
6335060,1974-02-03,1790.0,197.0,2968,0.0,0,0,0
6335060,1974-02-04,1740.0,190.0,2968,0.2,1,0,0
6335060,1974-02-05,1720.0,187.0,2968,6.6,1,0,0
6335060,1974-02-06,1690.0,181.0,2968,11.8,8,0,0
6335060,1974-02-07,2010.0,230.0,2968,1.1,1,0,0
6335060,1974-02-08,2640.0,311.0,2968,9.4,1,0,0
6335060,1974-02-09,3280.0,386.0,2968,8.8,1,0,0
6335060,1974-02-10,3730.0,433.0,2968,0.0,0,0,0
6335060,1974-02-11,3740.0,434.0,2968,0.0,1,0,0
6335060,1974-02-12,3670.0,427.0,2968,4.5,1,0,0
6335060,1974-02-13,3450.0,403.0,2968,0.1,1,0,0
6335060,1974-02-14,3120.0,368.0,2968,0.1,1,0,0
6335060,1974-02-15,2860.0,339.0,2968,0.1,1,0,0
6335060,1974-02-16,2640.0,311.0,2968,0.0,0,0,0
6335060,1974-02-17,2410.0,283.0,2968,0.0,1,0,0
6335060,1974-02-18,2310.0,269.0,2968,0.0,0,0,0
6335060,1974-02-19,2190.0,254.0,2968,0.0,0,0,0
6335060,1974-02-20,2070.0,237.0,2968,0.0,0,0,0
6335060,1974-02-21,1970.0,224.0,2968,1.0,1,0,0
6335060,1974-02-22,1930.0,218.0,2968,3.5,1,0,0
6335060,1974-02-23,1890.0,212.0,2968,2.2,1,0,0
6335060,1974-02-24,1840.0,204.0,2968,0.0,0,0,0
6335060,1974-02-25,1870.0,209.0,2968,0.0,0,0,0
6335060,1974-02-26,1950.0,221.0,2968,0.0,0,0,0
6335060,1974-02-27,1930.0,218.0,2968,0.0,0,0,0
6335060,1974-02-28,1840.0,204.0,2968,0.0,0,0,0
6335060,1974-03-01,1740.0,190.0,2968,2.4,8,0,0
6335060,1974-03-02,1680.0,180.0,2968,6.8,8,0,0
6335060,1974-03-03,1640.0,175.0,2968,0.0,0,0,0
6335060,1974-03-04,1630.0,173.0,2968,1.1,8,0,0
6335060,1974-03-05,1640.0,175.0,2968,3.2,8,0,0
6335060,1974-03-06,1590.0,166.0,2968,0.0,0,0,0
6335060,1974-03-07,1560.0,161.0,2968,0.0,0,0,0
6335060,1974-03-08,1530.0,157.0,2968,0.0,7,0,0
6335060,1974-03-09,1490.0,152.0,2968,0.0,0,0,0
6335060,1974-03-10,1430.0,142.0,2968,0.0,0,0,0
6335060,1974-03-11,1380.0,134.0,2968,1.0,1,0,0
6335060,1974-03-12,1400.0,136.0,2968,6.9,1,0,0
6335060,1974-03-13,1370.0,132.0,2968,0.8,1,0,0
6335060,1974-03-14,1400.0,136.0,2968,12.4,8,0,0
6335060,1974-03-15,1490.0,151.0,2968,6.9,1,0,0
6335060,1974-03-16,1660.0,177.0,2968,4.6,1,0,0
6335060,1974-03-17,1700.0,184.0,2968,7.8,1,0,0
6335060,1974-03-18,1790.0,197.0,2968,5.2,1,0,0
6335060,1974-03-19,2040.0,234.0,2968,0.8,1,0,0
6335060,1974-03-20,2710.0,320.0,2968,14.7,1,0,0
6335060,1974-03-21,3340.0,392.0,2968,0.0,0,0,0
6335060,1974-03-22,3500.0,409.0,2968,0.0,0,0,0
6335060,1974-03-23,3130.0,369.0,2968,0.0,0,0,0
6335060,1974-03-24,2770.0,327.0,2968,0.0,1,0,0
6335060,1974-03-25,2580.0,304.0,2968,0.0,0,0,0
6335060,1974-03-26,2450.0,288.0,2968,0.0,0,0,0
6335060,1974-03-27,2250.0,261.0,2968,0.0,0,0,0
6335060,1974-03-28,2150.0,249.0,2968,1.1,1,0,0
6335060,1974-03-29,2100.0,241.0,2968,6.1,1,0,0
6335060,1974-03-30,2030.0,232.0,2968,0.0,0,0,0
6335060,1974-03-31,1980.0,226.0,2968,0.0,0,0,0
6335060,1974-04-01,1920.0,217.0,2968,0.0,0,0,0
6335060,1974-04-02,1840.0,204.0,2968,0.0,0,0,0
6335060,1974-04-03,1780.0,196.0,2968,0.0,0,0,0
6335060,1974-04-04,1710.0,185.0,2968,0.0,0,0,0
6335060,1974-04-05,1700.0,183.0,2968,0.0,0,0,0
6335060,1974-04-06,1620.0,172.0,2968,0.0,0,0,0
6335060,1974-04-07,1580.0,165.0,2968,0.0,0,0,0
6335060,1974-04-08,1540.0,159.0,2968,0.0,0,0,0
6335060,1974-04-09,1490.0,151.0,2968,0.0,0,0,0
6335060,1974-04-10,1450.0,145.0,2968,0.0,0,0,0
6335060,1974-04-11,1430.0,141.0,2968,0.0,0,0,0
6335060,1974-04-12,1430.0,141.0,2968,0.0,0,0,0
6335060,1974-04-13,1430.0,142.0,2968,0.0,0,0,0
6335060,1974-04-14,1390.0,135.0,2968,0.0,0,0,0
6335060,1974-04-15,1360.0,130.0,2968,0.0,1,0,0
6335060,1974-05-02,1210.0,104.0,2968,1.5,1,0,0
6335060,1974-05-03,1200.0,101.0,2968,0.0,0,0,0
6335060,1974-05-04,1220.0,105.0,2968,0.6,1,0,0
6335060,1974-05-05,1270.0,113.0,2968,6.1,1,0,0
6335060,1974-05-06,1300.0,119.0,2968,2.2,1,0,0
6335060,1974-05-07,1300.0,118.0,2968,0.1,1,0,0
6335060,1974-05-08,1310.0,121.0,2968,0.0,0,0,0
6335060,1974-05-09,1310.0,120.0,2968,0.0,0,0,0
6335060,1974-05-10,1320.0,123.0,2968,1.3,1,0,0
6335060,1974-05-11,1310.0,121.0,2968,0.0,0,0,0
6335060,1974-05-12,1280.0,115.0,2968,0.0,0,0,0
6335060,1974-05-13,1230.0,107.0,2968,5.4,1,0,0
6335060,1974-05-14,1230.0,107.0,2968,0.7,1,0,0
6335060,1974-05-15,1310.0,121.0,2968,0.0,1,0,0
6335060,1974-05-16,1360.0,130.0,2968,0.0,0,0,0
6335060,1974-05-17,1290.0,117.0,2968,0.0,0,0,0
6335060,1974-05-18,1280.0,115.0,2968,0.0,0,0,0
6335060,1974-05-19,1270.0,114.0,2968,0.0,0,0,0
6335060,1974-05-20,1240.0,108.0,2968,0.0,0,0,0
6335060,1974-05-21,1220.0,105.0,2968,0.6,1,0,0
6335060,1974-05-22,1200.0,101.0,2968,6.2,1,0,0
6335060,1974-05-23,1210.0,104.0,2968,2.0,1,0,0
6335060,1974-05-24,1230.0,107.0,2968,0.2,1,0,0
6335060,1974-05-25,1250.0,110.0,2968,0.0,0,0,0
6335060,1974-05-26,1270.0,113.0,2968,0.0,0,0,0
6335060,1974-05-27,1320.0,122.0,2968,0.0,0,0,0
6335060,1974-05-28,1340.0,127.0,2968,0.0,0,0,0
6335060,1974-05-29,1330.0,124.0,2968,0.0,1,0,0
6335060,1974-05-30,1310.0,120.0,2968,5.2,1,0,0
6335060,1974-05-31,1340.0,127.0,2968,8.6,1,0,0
6335060,1974-06-01,1410.0,139.0,2968,0.0,0,0,0
6335060,1974-06-02,1460.0,147.0,2968,0.1,1,0,0
6335060,1974-06-03,1470.0,148.0,2968,2.7,1,0,0
6335060,1974-06-04,1520.0,155.0,2968,0.0,0,0,0
6335060,1974-06-05,1540.0,159.0,2968,2.9,1,0,0
6335060,1974-06-06,1470.0,149.0,2968,0.7,1,0,0
6335060,1974-06-07,1420.0,140.0,2968,0.0,1,0,0
6335060,1974-06-08,1500.0,153.0,2968,10.5,1,0,0
6335060,1974-06-09,1590.0,166.0,2968,0.1,1,0,0
6335060,1974-06-10,1670.0,179.0,2968,0.4,1,0,0
6335060,1974-06-11,1680.0,180.0,2968,1.0,1,0,0
6335060,1974-06-12,1650.0,176.0,2968,0.0,1,0,0
6335060,1974-06-13,1650.0,176.0,2968,0.0,0,0,0
6335060,1974-06-14,1690.0,181.0,2968,0.0,0,0,0
6335060,1974-06-15,1720.0,187.0,2968,0.9,1,0,0
6335060,1974-06-16,1770.0,194.0,2968,1.8,1,0,0
6335060,1974-06-17,1730.0,189.0,2968,6.1,1,0,0
6335060,1974-06-18,1670.0,179.0,2968,0.0,0,0,0
6335060,1974-06-19,1570.0,164.0,2968,0.0,0,0,0
6335060,1974-06-20,1510.0,154.0,2968,0.0,1,0,0
6335060,1974-06-21,1520.0,156.0,2968,0.0,0,0,0
6335060,1974-06-22,1620.0,172.0,2968,0.0,0,0,0
6335060,1974-06-23,1570.0,164.0,2968,0.0,0,0,0
